run_name,attention_fusion,concat_fusion,market_bilstm,market_lstm
all_scaled,0.4805999032414126,0.4693759071117561,0.5614900822447992,0.5024189646831156
all_unscaled,0.5654571843251088,0.4710208030962747,0.5614900822447992,0.5024189646831156
embedding_only_scaled,0.475858732462506,0.4721819061441702,0.5614900822447992,0.5024189646831156
event_strength_only_scaled,0.5360909530720851,0.5556845670053217,0.5614900822447992,0.5024189646831156
sentiment_event_scaled,0.5058538945331399,0.5530237058538946,0.5614900822447992,0.5024189646831156
